lat,lon,t2m,e,ro,tp,cdir,month_sin,sin_lat,sin_lon
11.75,77.0,0.24057904464231414,0.2960448610917779,0.09775855961404455,1.5437886148347963,0.6958079556454416,0.6136133445130402,0.5305175837493619,0.30865061748415384
11.75,77.25,0.23257723569218053,0.2741159325890065,0.1542438087389722,1.6168914077117016,0.6916084225347775,0.8854503826648997,0.5182316255647271,0.30972132480004916
11.75,77.5,0.18555163415811396,0.3769400529533483,0.20687239502385543,2.0910614433683348,0.8966744635497322,0.6075553019943291,0.6486663418286482,0.35135343880351627
11.75,77.75,0.16916443087082006,0.27725730019523087,0.13189011712196813,2.055005873490791,0.6710452650413161,0.8443179420512038,0.5654129872380133,0.4298522294753163
11.75,78.0,0.1308284282298476,0.3410822326576778,0.11885742762721889,1.6576817274665534,0.463305703542003,1.0040276693473944,0.5469637783738748,0.47713255869957394
11.75,78.25,0.16666850187016097,0.29514329317093835,0.0834522113879152,1.535245402534723,0.5295116516774176,1.20480520687346,0.5017319406133853,0.3706715666216533
11.75,78.5,0.1549372841831095,0.3287933192557968,0.08977120775571118,1.7511681562449195,0.6931746703709369,0.7819708605848379,0.5186252621721211,0.4420504208976443
11.75,78.75,0.1457721686965734,0.2595233765958743,0.07533073338228319,1.65633807590236,0.5625267461746937,0.8875196113035158,0.6508791072896668,0.3859385420085449
11.75,79.0,0.22068938340903266,0.31502236860936333,0.16564878159252266,2.602079976524641,0.3908899287379846,0.9037160181562269,0.5768687887240823,0.3992263600920985
11.75,79.25,0.26556180490187486,0.35325592460125227,0.13615469774062325,1.77529531044783,0.6114335093159013,0.9687968888222556,0.5220276774821424,0.3028620363670326
